Date ID,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),ADX,MACD,MACD_Sig,MACD_Hist,MOM,ATR,RSI,SlowD,SlowK,WILLR,Upper_Band,Middle_Band,Lower_Band,SMA,EMA,Actual Close Value,Label
37284,-1.292877811,-1.316537901,-1.318502468,-1.318833342,0.453783452,-0.6260983088,2.907426294,-1.841589327,-2.680986158,2.034077988,0.46340664,-0.1898379932,-0.9130503053,0.5232824462,0.9142961516,0.1001781127,-1.322519168,-1.308370442,-1.292439576,-1.229120891,-1.222818512,4856.4,0
18792,-1.316632225,-1.301031294,-1.293192865,-1.311622838,-0.3473206055,-1.063005706,2.713855618,-1.720672275,-2.510628228,1.91664016,0.3343706379,-0.2534885338,-0.8236768289,-0.01010518445,0.550404324,0.2457881067,-1.331601393,-1.301525871,-1.269583912,-1.237365868,-1.228464841,4870.05,1
25867,-1.312094162,-1.318542795,-1.301190323,-1.303064282,-0.7060614959,-1.053089071,2.552001248,-1.593824455,-2.347271758,1.837073304,0.3843661368,-0.3716772918,-0.7143000738,-0.2954791439,0.07795037328,0.5572415606,-1.331289521,-1.299728307,-1.266294297,-1.245419768,-1.233184605,4858.6,1
32942,-1.303988242,-1.320766975,-1.300249446,-1.310243437,-0.4925552019,-0.9674866409,2.401707905,-1.492392171,-2.194940293,1.7117816,0.1762896316,-0.4998423697,-0.7917433908,-0.2509861018,-0.2010660104,0.4312349715,-1.350538552,-1.306692297,-1.260892321,-1.252888759,-1.238071528,4859.75,0
300,-1.310591907,-1.321017587,-1.299653557,-1.309522386,0.1887944799,-0.3632465196,2.2621498,-1.397662968,-2.05285931,1.595291805,0.3505596566,-0.6237765228,-0.7813788095,-0.2043848187,-0.2710768628,0.4453958348,-1.362144821,-1.310212003,-1.256273578,-1.260833321,-1.242595795,4922.3,1
7375,-1.310904876,-1.250940255,-1.285320857,-1.27030351,3.070594486,1.374740838,1.91492838,-1.239262664,-1.9053909,1.656516275,0.3167531763,-0.414257191,-0.2470314468,-0.1542314246,-0.2201766577,0.6173634545,-1.331341265,-1.30048253,-1.267754129,-1.268000835,-1.244251544,5017,1
6443,-1.262644921,-1.227476723,-1.237085206,-1.21092657,1.145580053,0.4144203683,1.657742911,-0.99612841,-1.735529787,1.910994168,0.886225717,-0.3159896786,0.3976692667,0.4246916432,0.02331142073,1.172357929,-1.266694557,-1.280294502,-1.292311129,-1.272994317,-1.241899485,5088.1,1
13518,-1.212444552,-1.187504136,-1.187061888,-1.16634684,0.4088788272,-0.001834360898,1.514605067,-0.7162843534,-1.539920408,2.203605761,0.9685992534,-0.3305101542,0.7845204026,0.9915276729,0.454271944,1.260021997,-1.201904916,-1.252884791,-1.30253566,-1.276959167,-1.236770341,5080.25,1
20593,-1.16164954,-1.185185977,-1.165798058,-1.171268793,0.6461536822,-0.211345176,1.386849322,-0.5008793087,-1.337464109,2.281416374,0.6538656837,-0.4541389762,0.7146970129,1.442527626,1.029682035,1.152803011,-1.175309147,-1.225022547,-1.273435719,-1.280046124,-1.232295476,5088.7,0
27668,-1.171914952,-1.171590285,-1.153848914,-1.16597064,0.7263515521,-0.4089346875,1.298972578,-0.3198317457,-1.136862377,2.260340476,0.8190889041,-0.5592720808,0.7615926487,1.380353357,1.374065487,1.026580343,-1.178079807,-1.196242665,-1.212958074,-1.282869819,-1.22776123,5124,1
9176,-1.164654051,-1.153765519,-1.13873215,-1.143837525,0.3406709701,-0.09524966641,1.256054901,-0.1371538869,-0.9373963837,2.24743358,1.191198261,-0.6284474964,0.9558273468,1.27306998,1.475522426,1.10341393,-1.189825267,-1.170888212,-1.150319566,-1.28223608,-1.222065399,5101.5,1
16251,-1.146564392,-1.163351421,-1.137352196,-1.157945034,-0.1802822234,-0.3874892987,1.216202773,-0.02117849436,-0.7530737078,2.075340032,1.029308074,-0.7690907086,0.7282139475,0.9343438984,1.292392701,0.888675931,-1.203580411,-1.160266242,-1.115191648,-1.280845463,-1.217663886,5116.25,0
23326,-1.15873892,-1.159842856,-1.138794875,-1.148696778,-0.02986317223,-0.3563064,1.187344705,0.08368431822,-0.583237181,1.910714763,1.034545697,-0.8708750753,0.816666084,0.6944898337,1.045234063,1.023906844,-1.198786176,-1.15672768,-1.112920702,-1.278545107,-1.212938744,5133.4,1
30401,-1.149506309,-1.150319606,-1.132490996,-1.137943721,-0.2344032448,-0.7167733914,1.183074658,0.1813819234,-0.426518674,1.761637356,1.170723913,-0.946606036,0.9203856478,0.5525372865,0.7855819993,1.133506035,-1.192648296,-1.150046524,-1.105701769,-1.272594117,-1.207811987,5137,1
37476,-1.139835539,-1.146873694,-1.119945963,-1.13568652,-0.2902998019,-0.5540216796,1.187403416,0.2569040007,-0.2850269803,1.588594938,1.18238953,-1.069812082,0.9428251663,0.5838161513,0.6592653813,1.103414472,-1.190606746,-1.143975031,-1.09558464,-1.266867111,-1.202867694,5128.9,1
18984,-1.138176799,-1.151290727,-1.133055523,-1.140765223,-0.6054575382,-0.7925963893,1.124728803,0.3008522312,-0.1624547955,1.373587537,0.845991244,-1.133703938,0.8426028198,0.430289465,0.5640578055,1.025358393,-1.189656376,-1.143359082,-1.09530587,-1.261626291,-1.198576052,5198.1,0
26059,-1.141619468,-1.114826706,-1.117687857,-1.097376794,-0.8582915497,-0.8120104306,1.15660026,0.4076922596,-0.04159671126,1.354107947,0.7245736036,-1.070121358,1.272435315,0.5890298744,0.5772083202,1.213539421,-1.158076463,-1.131216097,-1.102729309,-1.255291023,-1.191710727,5231.9,1
33134,-1.098116654,-1.082717066,-1.085415761,-1.07618418,0.01634324725,-0.4153183779,1.249563812,0.5222292855,0.07953268046,1.357191172,0.5469705454,-1.01180983,1.451253245,0.7573603485,0.6397469244,1.095971488,-1.127254658,-1.116678454,-1.104589988,-1.246760492,-1.183896,5245.9,1
492,-1.076772108,-1.085755734,-1.062050638,-1.067406174,-0.1517302506,-0.7085374779,1.33588711,0.6189174139,0.1970700508,1.316370282,0.651008798,-1.111210648,1.522962354,1.178956038,0.9095373484,1.193032496,-1.105266363,-1.102536778,-1.09835921,-1.240092963,-1.176008745,5262.8,1
7567,-1.067852467,-1.076796361,-1.047812025,-1.056809867,-0.5699340793,-0.6944285692,1.433274041,0.7038258038,0.3092199334,1.255145135,0.691243271,-1.234147911,1.609765182,1.242436478,1.14499977,1.239831527,-1.090197137,-1.086723242,-1.081817547,-1.23123017,-1.167934181,5205.2,1
28792,-1.058995419,-1.082435128,-1.07920597,-1.092925091,-0.6917055218,-0.8265080775,1.366596867,0.6935997488,0.3967575348,0.975443234,0.248902142,-1.191838942,0.8611758996,0.9184087408,1.203035371,0.5111482826,-1.109493891,-1.077132043,-1.04318183,-1.220900329,-1.16275328,5225.3,0
35867,-1.0934847,-1.093305416,-1.075222922,-1.080322382,-0.3986958136,-0.6505697574,1.304682349,0.6975407145,0.4676286429,0.7860398291,0.4517410236,-1.245738073,0.9909337857,0.4498303494,0.9402867243,0.673946849,-1.112259726,-1.0737129,-1.033545962,-1.210963258,-1.15707865,5260.4,1
10300,-1.081310171,-1.078456665,-1.069232669,-1.058314668,0.6949856127,0.708546524,1.285441029,0.7296378344,0.5311752573,0.7028019215,0.548637062,-1.244179347,1.205872255,0.3622136523,0.6230885245,1.158628602,-1.10554991,-1.070130342,-1.033113612,-1.200347863,-1.150324246,5282,1
17375,-1.059245795,-1.061884958,-1.033102975,-1.044771459,-0.4969734118,-0.3866089211,1.307370447,0.7680374471,0.5902072686,0.6514965152,0.5698256306,-1.355795244,1.330791459,0.7697496217,0.5695175381,1.124326675,-1.093600985,-1.065592435,-1.03603598,-1.189958576,-1.14311584,5302.85,1
38600,-1.044630101,-1.039455199,-1.044644405,-1.0316985,-0.6534399747,-0.5256171155,1.37629611,0.8100822303,0.6464054998,0.6192925242,0.6519610932,-1.262307268,1.448291132,1.123174911,0.8121648276,0.9547106939,-1.078594453,-1.060557999,-1.041038524,-1.178373996,-1.135513616,5262.45,1
5958,-1.032705949,-1.042305909,-1.03887369,-1.057029317,-0.6303183364,-0.6675637131,1.440298512,0.7846724531,0.6859414779,0.4299373067,0.4981654155,-1.225646043,0.9126923319,0.6688545218,0.9226663154,0.4220434371,-1.084030735,-1.053361457,-1.021144591,-1.169125864,-1.130066059,5249.1,0
13033,-1.059339686,-1.061790978,-1.049035166,-1.065399772,-0.3783978731,-0.319608755,1.442155646,0.7375430227,0.7075125424,0.2257782356,0.105105564,-1.245946797,0.7450916709,0.03683794241,0.6585533447,0.2035228001,-1.089525144,-1.050369707,-1.009620916,-1.159632517,-1.125519885,5290.5,0
9368,-1.066350211,-1.058846289,-1.040222281,-1.039441955,-0.732094091,-0.7682087862,1.451480186,0.7363545074,0.7245157574,0.1738677199,0.1412927823,-1.298534123,1.032840627,-0.2354089978,0.1689723458,0.7712472203,-1.085329486,-1.046586023,-1.006256531,-1.150402431,-1.119561619,5368.4,1
37668,-1.039935553,-1.00938178,-1.013752262,-0.9905986223,-0.6492798353,-0.6165780349,1.566906114,0.8127868974,0.7544294838,0.320586936,0.4455511046,-1.210412748,1.474538949,0.2801989895,0.02891595145,1.203064571,-1.046643739,-1.035725216,-1.023397573,-1.14075516,-1.110778814,5366,1
5026,-0.9909557667,-1.002427302,-0.9759289882,-0.9921034233,-0.3884995869,-0.6226835108,1.686434576,0.8576120762,0.7879264411,0.3613079265,0.3536546161,-1.311310615,1.443174362,0.8671791035,0.3281387322,1.037013235,-1.027263841,-1.027787022,-1.026978338,-1.130601535,-1.102661505,5374.65,0
12101,-0.9934282288,-0.9955354764,-0.9801002116,-0.9866798696,-0.03671191438,-0.323888686,1.80978356,0.8897610825,0.8215848078,0.3631422353,0.6691024072,-1.340628363,1.490238929,1.18200536,0.8389199455,0.9549032814,-1.013187838,-1.013683057,-1.012864566,-1.119354525,-1.094711573,5304.45,1
19176,-0.9867932673,-1.00555995,-1.014473601,-1.030695299,-0.2150152523,-0.5907917367,1.737066017,0.8217151074,0.8339900605,0.1216149945,0.239141116,-1.226340519,0.6031009541,0.4980547595,0.9174267236,-0.09546064153,-1.025008319,-1.006725352,-0.9870278422,-1.109842069,-1.090166296,5361.75,0
26251,-1.033050216,-1.009444433,-1.006946582,-0.994768175,-0.2557955611,-0.447088195,1.669542584,0.8213074005,0.8438272555,0.0924307579,0.3448458853,-1.186595183,0.9725550447,0.2587939943,0.6981883036,0.7485144164,-1.028757903,-0.9977689575,-0.9653027594,-1.09940289,-1.083553898,5339.7,1
7759,-1.000657833,-1.006499744,-0.992739332,-1.008593534,-0.6050418094,-0.7157329451,1.614905844,0.7834300968,0.8436137557,-0.021788578,0.1370074539,-1.215156089,0.7245029057,-0.2176307994,0.1938136642,0.4237386742,-1.032881462,-1.001376656,-0.9683868941,-1.089188757,-1.078276414,5322.95,0
14834,-1.008982832,-1.022570227,-1.00729157,-1.019095791,-0.7533288739,0.1746565772,1.486260866,0.7226704683,0.8304764677,-0.168658676,-0.04202404721,-1.250612576,0.5380540073,-0.2998335997,-0.09371438419,0.1422452973,-1.038047942,-1.006788204,-0.9740379146,-1.079354656,-1.074029397,5273.6,0
28984,-1.019968075,-1.01213851,-1.030123529,-1.050038262,0.4662935981,0.1226228304,1.257635435,0.6075081459,0.7953902707,-0.4180931553,-0.08463925823,-1.090052352,0.02728675056,-1.001735171,-0.547960253,-0.6999278778,-1.044804223,-1.019490572,-0.9927046608,-1.071896279,-1.072089261,5262.6,0
36059,-1.051202469,-1.068588824,-1.047529762,-1.056935267,-0.3178933494,-0.7171926188,0.9717988458,0.4947579788,0.7432597158,-0.6117907358,-0.07344978942,-1.168363806,-0.07991118058,-1.337115438,-0.9513791393,-1.30211795,-1.039977079,-1.024751275,-1.008105403,-1.066681997,-1.070727419,5203.65,0
17567,-1.047665909,-1.071094942,-1.0956086,-1.093896942,-0.2411158583,-0.6058115122,0.8457978594,0.3305146311,0.6665047047,-0.8916309967,-0.5512639153,-0.9761123054,-0.6092184661,-1.464257343,-1.370992338,-1.263951562,-1.047284476,-1.044625044,-1.040593256,-1.06422878,-1.071881771,5230.1,0
24642,-1.091951147,-1.084753287,-1.065876873,-1.07731278,0.5458694433,-0.08571795905,0.7287969435,0.2251641552,0.5826182393,-0.9726751438,-0.7962418602,-1.033019992,-0.3642651325,-1.156396655,-1.426726344,-0.917038585,-1.070526406,-1.058402179,-1.044832324,-1.061047346,-1.071872092,5244.9,1
31717,-1.078180473,-1.079083194,-1.052077337,-1.068033174,0.4999490757,-0.3061744213,0.5949296798,0.153873191,0.5002951252,-0.9549087151,-0.7143444714,-1.149324173,-0.2295067193,-0.8886895901,-1.265131044,-0.7229247072,-1.100190065,-1.068213359,-1.034662126,-1.057731097,-1.071253379,5269.35,1
38792,-1.066725775,-1.038045508,-1.057848052,-1.052703014,0.2038181223,0.5388508815,0.3789700006,0.121081458,0.4274386711,-0.8473265378,-0.6391131492,-0.9856043061,-0.01036357391,-0.3577088494,-0.8663738429,-0.4022433349,-1.101998131,-1.0687476,-1.033914395,-1.054645201,-1.069667411,5304.1,1
6150,-1.053549743,-1.051045996,-1.027394985,-1.030914749,-0.2625205257,-0.1698035486,0.1784360128,0.1305696982,0.3711783581,-0.6587226375,-0.1393962333,-1.085235706,0.2819800922,0.2581171576,-0.3566378737,0.05353080374,-1.08348419,-1.063530893,-1.042079499,-1.050343843,-1.066752304,5322.45,1
27375,-1.034959332,-1.031435621,-1.008765611,-1.019409292,-0.7454749578,-0.5565484777,0.05946783157,0.154377453,0.331250833,-0.4731115705,-0.3248557271,-1.173009214,0.4288291419,0.8064542444,0.2542262817,0.2942057805,-1.067957122,-1.048597283,-1.027762216,-1.045966055,-1.063269375,5308.35,1
34450,-1.020719202,-1.03882867,-1.007479745,-1.028249998,-0.4352551369,-0.6463889166,-0.05100262248,0.1521365388,0.2988305876,-0.3877964221,-0.2870019921,-1.305026943,0.2662127767,0.9087209163,0.7105984982,0.1092729646,-1.066078904,-1.038760962,-1.009934005,-1.042251728,-1.060591973,5215.45,0
1808,-1.029419765,-1.052800279,-1.069546295,-1.086498337,0.1745720503,-0.2164063945,-0.1357793647,0.03967252888,0.2488938616,-0.5868593556,-0.6495883966,-1.147692023,-0.6328418046,0.01245485256,0.6220713223,-1.057793521,-1.057259669,-1.042462939,-1.026225646,-1.040586173,-1.061914147,5254.15,0
8883,-1.087600866,-1.080054315,-1.061799737,-1.06223342,0.05049684723,-0.0443516449,-0.2145006254,-0.007829385801,0.1988072724,-0.5885624499,-0.2303404267,-1.205656306,-0.2824377157,-0.5674142836,0.1269823388,-0.5048652273,-1.057157926,-1.044373636,-1.030158078,-1.037927016,-1.061556846,5278,1
15958,-1.063220512,-1.061227102,-1.037086023,-1.04727946,-0.2914851084,-0.3009150226,-0.3604713002,-0.02082427212,0.1559648103,-0.5062378538,-0.06440298484,-1.293399269,-0.07923277466,-0.7834332077,-0.4828044407,-0.167311153,-1.062555793,-1.047654505,-1.0313053,-1.036230676,-1.060240141,5222.75,1
33518,-1.04807277,-1.071314228,-1.064779182,-1.081921234,-1.023093416,-1.035607288,-0.4112499404,-0.09681781005,0.10547334,-0.5931636504,-0.0467855233,-1.2727532,-0.559087905,-0.7045774218,-0.7411950892,-0.9121576217,-1.079763785,-1.060187172,-1.039119009,-1.036424938,-1.061284303,5148.5,0
876,-1.082186487,-1.089201647,-1.111948505,-1.128476015,-0.4154503285,-0.6092377437,-0.3429369386,-0.2429652034,0.0338913874,-0.8328426913,-0.5262661658,-1.083439842,-1.090273177,-1.054461087,-0.9167078852,-1.645283339,-1.088210948,-1.080280923,-1.070901392,-1.038492817,-1.065319689,5124.9,0
7951,-1.129476236,-1.152982357,-1.161093671,-1.143273225,0.6920323094,-0.002695682714,-0.1885329924,-0.3846647194,-0.05361374581,-1.013798851,-0.7091068477,-0.9926286903,-1.239700149,-1.35882785,-1.124057819,-1.075351392,-1.07998351,-1.0916634,-1.10199374,-1.041420543,-1.070066884,5090.85,0
15026,-1.144467494,-1.167674475,-1.172854639,-1.164622589,0.4144740738,-0.3125504895,-0.02617545168,-0.5331787003,-0.1553116734,-1.175090343,-0.9876531991,-0.9259929831,-1.446714029,-1.300955436,-1.338969347,-1.27876497,-1.089638278,-1.112190829,-1.133430782,-1.043848283,-1.075910433,5018.05,0
22101,-1.177078955,-1.192265761,-1.206193063,-1.21026822,1.149476258,0.5276536979,0.1743482484,-0.7295181812,-0.2785701,-1.420110808,-1.499749953,-0.7944553966,-1.83324674,-1.258828029,-1.412615274,-1.531863139,-1.123180411,-1.144867528,-1.165194543,-1.048248365,-1.084375837,5193.6,0
3609,-1.205684402,-1.118554557,-1.179848494,-1.100198296,0.4060450241,-0.04113121599,0.1117222579,-0.6779456682,-0.3661709415,-1.014886511,-0.7512459111,-0.3841843341,-0.4086071172,-0.6572866856,-1.159807022,0.004731952633,-1.137253403,-1.148531793,-1.158384421,-1.049666581,-1.085063637,5136.15,1
10684,-1.10356233,-1.116424357,-1.117186056,-1.13621947,-0.001749723184,-0.361718245,0.0474308682,-0.6983718765,-0.4406106964,-0.8653196795,-0.9576558997,-0.3863569972,-0.73602944,-0.0849036092,-0.7215890626,-0.4981298419,-1.140304892,-1.150084235,-1.158427028,-1.052763092,-1.088073607,5156.65,0
17759,-1.138614957,-1.137632383,-1.134560926,-1.123365961,0.3254620445,-0.3129087384,0.02275138869,-0.6861035181,-0.4975443553,-0.6663747578,-0.4177045109,-0.410804767,-0.5981371877,0.7102108226,-0.01202375577,-0.318692648,-1.132977924,-1.14609314,-1.157796507,-1.055867033,-1.090044926,5178.9,1
24834,-1.12371759,-1.112665179,-1.103731509,-1.109415202,0.1876442661,-0.5055704219,-0.07551961491,-0.6463643883,-0.5346107012,-0.4405962068,-0.4960307926,-0.4674252532,-0.4473261395,0.7881368833,0.5088508919,-0.1239376449,-1.119432224,-1.135024921,-1.149234642,-1.057640866,-1.090972517,5093.5,1
31909,-1.109320976,-1.125164444,-1.152029884,-1.162961038,-0.4361018327,-0.4902038309,-0.07091522081,-0.7082875506,-0.5774785717,-0.5065266024,-1.016222056,-0.3119285017,-0.9400040374,0.399712005,0.6834875815,-0.8389338765,-1.144267999,-1.125540571,-1.105241678,-1.060944377,-1.095358154,5059.9,0
13417,-1.163558656,-1.186689648,-1.217703131,-1.184028252,0.008139331945,-0.06764163438,0.03488287256,-0.7900976344,-0.6292316564,-0.6075010419,-0.9131360983,-0.143831843,-1.113391931,-0.07507876514,0.4004996422,-0.9671801639,-1.151031945,-1.142347167,-1.132127855,-1.065840197,-1.100844936,5066.2,0
20492,-1.185059687,-1.180017108,-1.181322536,-1.180078149,-0.5671646156,-0.3980500188,0.1130945158,-0.8410662136,-0.6815111406,-0.6134832166,-0.529599199,-0.1604371391,-1.06434749,-0.6119534433,-0.1040386615,-0.8720323802,-1.15332156,-1.151140147,-1.14745083,-1.072256141,-1.105718214,4919.65,1
27567,-1.181585721,-1.205140944,-1.25414645,-1.271965061,0.7859793846,0.4984678463,0.2778958364,-1.041555155,-0.7661203337,-0.9808884539,-1.115022685,0.10534299,-1.732506801,-0.9990036822,-0.6080815984,-1.731516015,-1.138695272,-1.180931944,-1.221881907,-1.081732504,-1.116313937,4947.6,0
34642,-1.26971804,-1.258301977,-1.244016337,-1.254440399,0.507109053,-0.06307967768,0.4309256341,-1.157956899,-0.858648555,-1.070882844,-0.8198111669,-0.003281084625,-1.514421361,-1.289396873,-1.045674793,-1.491272967,-1.184848588,-1.21000723,-1.233741476,-1.090799113,-1.125074718,4931.15,1
2000,-1.255696989,-1.279322044,-1.295450971,-1.264754556,1.098469673,-0.00641918455,0.6278218719,-1.257772425,-0.9539723953,-1.102653161,-0.5515019891,0.05888366653,-1.58483061,-1.370720488,-1.319105035,-1.142478038,-1.211960481,-1.230415239,-1.247379871,-1.098724566,-1.133947914,4943.95,0
23225,-1.257199245,-1.22741407,-1.2445495,-1.256728951,0.2775815174,-0.306502181,0.6615310077,-1.310107534,-1.04140011,-1.012919045,-1.326432223,0.1195258405,-1.477106827,-0.9509896109,-1.301802624,-0.9652930708,-1.240619105,-1.244990593,-1.247770623,-1.10759479,-1.141721373,4806.75,1
30300,-1.256573305,-1.279384697,-1.330482974,-1.342753408,0.5228621188,-0.2369675945,0.7865595487,-1.495661954,-1.150940767,-1.264217643,-1.706159941,0.3729677397,-2.02539695,-1.030107572,-1.208364807,-1.675520446,-1.273990672,-1.277604441,-1.279579957,-1.11890974,-1.154645013,4917.4,0
37375,-1.342952992,-1.292635798,-1.317404778,-1.273375812,0.9470012662,-0.05105547267,0.9026574797,-1.500901321,-1.239691406,-1.027953181,-1.276912872,0.4571300918,-1.210820392,-0.7886477284,-0.9986083384,-0.8626426209,-1.274368495,-1.277887274,-1.279766878,-1.127519886,-1.162176853,5003.1,1
4733,-1.275445389,-1.235527628,-1.260763955,-1.219641876,1.237240655,0.7598904511,0.8678601336,-1.393254077,-1.287719316,-0.5651669551,-0.9747972137,0.5363750081,-0.6885669782,-0.1816499169,-0.7213681227,-0.2330571745,-1.252971272,-1.270910714,-1.287304418,-1.133262815,-1.165692519,5066.55,1
11808,-1.218829137,-1.197528609,-1.193020779,-1.179858699,0.3403720681,-0.2580433009,0.7525203832,-1.223756953,-1.289969887,-0.04493852126,-0.2660514973,0.4463825296,-0.344805411,0.8894922128,-0.02961873999,0.2330711402,-1.206900269,-1.253890422,-1.299526917,-1.137425111,-1.166367665,5086.3,1
33033,-1.174700384,-1.184778733,-1.172352837,-1.167475441,0.1880076144,-0.6784255148,0.6185260976,-1.057556046,-1.256302022,0.36325018,-0.01202674783,0.3077453236,-0.2411786623,1.400808591,0.7593764816,0.378162302,-1.169079048,-1.235996488,-1.301700106,-1.139916544,-1.166185689,4970.2,1
29368,-1.168347095,-1.191451272,-1.220964839,-1.24027019,0.2524730214,-0.4611285028,0.5647341022,-1.050714691,-1.227907742,0.3033194613,-0.5948314215,0.4228262796,-0.8121806088,1.003737076,1.186544023,-0.4747533377,-1.200129094,-1.215450204,-1.229282288,-1.145434426,-1.170797974,5019.85,0
36443,-1.240643138,-1.226380296,-1.217201329,-1.209139619,0.8747434845,-0.2334994403,0.5147843922,-0.979833547,-1.190065834,0.4106853471,0.3393701878,0.304472397,-0.5393769538,0.5803168386,1.075129198,-0.02581318406,-1.212090152,-1.202571851,-1.191435917,-1.150212416,-1.173067453,5110.5,1
3801,-1.209721714,-1.167173252,-1.183894267,-1.152302031,0.1025917121,-0.6082773318,0.3403233036,-0.8128423097,-1.124155323,0.7296659982,0.6379147388,0.3466607181,-0.0880599847,0.5129457291,0.7551778247,1.166444345,-1.188803484,-1.189071264,-1.187796205,-1.153584926,-1.17145636,5135.5,1
10876,-1.151853583,-1.153264295,-1.139077138,-1.13662702,0.1017882894,-0.6195583609,0.1508542193,-0.6473019506,-1.036099557,0.981331823,0.8352779228,0.2051166911,0.02825654961,0.9610742683,0.7398038021,1.199319168,-1.166633463,-1.180403988,-1.192721936,-1.157164438,-1.168919381,5034,1
32101,-1.139115709,-1.162630912,-1.193867568,-1.200267563,0.1204281091,-0.5420622643,0.06501800218,-0.6290078731,-0.961750873,0.8255601275,0.2910412054,0.3470407984,-0.4870347143,0.6954043627,0.7812768864,0.3199807184,-1.173380568,-1.186978296,-1.199113896,-1.163288459,-1.170727178,4987.1,0
39176,-1.199362411,-1.201225134,-1.217044516,-1.229673883,0.2104210559,-0.4691471803,0.01981586436,-0.6640365368,-0.9097472634,0.5716234914,0.7210024966,0.3796235544,-0.7010218658,-0.263208942,0.501580817,-0.08633428944,-1.176842339,-1.184853902,-1.191373412,-1.17010885,-1.1743503,5000.3,0
6534,-1.231692199,-1.214225622,-1.209015695,-1.221397477,0.5536187588,-0.2903009463,-0.02215754934,-0.6719228878,-0.8698273728,0.4343002119,0.2569966514,0.2875153183,-0.6280102323,-1.166595826,-0.2651490428,0.0280230262,-1.175446451,-1.187311411,-1.197703672,-1.174676654,-1.177195923,5078.6,1
13609,-1.222584776,-1.192547699,-1.198038792,-1.172303344,0.1426390508,-0.5114357948,-0.1120440931,-0.5842333033,-0.8191779495,0.556234082,0.2217617283,0.264353409,-0.2127321277,-0.8948756857,-0.8382243529,0.7063698303,-1.185665684,-1.191321362,-1.195462803,-1.178403719,-1.176632537,5119.35,1
20684,-1.173041644,-1.158809082,-1.147137322,-1.146753077,0.5256216019,-0.1048499746,-0.2700371082,-0.4654724744,-0.7533141004,0.7291357243,0.113676221,0.1438243669,-0.01267118347,0.03680781516,-0.7301099385,1.059404725,-1.194089287,-1.193351478,-1.191059387,-1.181771984,-1.174426879,5197.7,1
2192,-1.147127738,-1.119838943,-1.121169104,-1.097627594,-0.1785624722,-0.6724991633,-0.421704614,-0.2808535975,-0.6612241873,1.027177172,0.39269872,0.1101370413,0.3434792234,1.001777999,0.05128796893,1.278527785,-1.137705236,-1.172773768,-1.206524248,-1.182303815,-1.169136043,5222.35,1
9267,-1.096332726,-1.10091775,-1.089241996,-1.082172034,0.8925596351,-0.2814857367,-0.5272218873,-0.1079639951,-0.5506565244,1.23716428,1.06287648,0.0004410939224,0.4493443753,1.419858468,0.8854284676,1.221390876,-1.104825021,-1.143201953,-1.180318597,-1.180735921,-1.163171141,5233.35,1
16342,-1.081466656,-1.085755734,-1.061737012,-1.075275029,0.6216026221,-0.03703422062,-0.5971762389,0.03820334411,-0.4310093613,1.340346649,0.878845429,-0.1730869628,0.4979161566,1.45388589,1.396088497,1.069711887,-1.100533816,-1.113906685,-1.125911019,-1.178433442,-1.157137947,5274.85,1
23417,-1.076083574,-1.0670225,-1.066974563,-1.049254512,0.3761201803,0.1074544197,-0.6279280423,0.1965418601,-0.3015011919,1.452410303,0.6448188791,-0.1947146529,0.6813996086,1.409894319,1.543157806,1.203491632,-1.087488796,-1.089237317,-1.08958133,-1.174526977,-1.149784478,5262.6,1
30492,-1.050232262,-1.05652813,-1.042543112,-1.056935267,0.6478150468,0.2111064969,-0.6373665303,0.3013312242,-0.1755319447,1.412192851,0.4674538947,-0.2957654092,0.5923251379,1.191242269,1.460773386,0.9424483162,-1.099302847,-1.07123025,-1.04160205,-1.169334988,-1.143410041,5353.3,0
12000,-1.055521453,-1.016148299,-1.029370827,-1.000066329,0.3092211577,-0.3108469016,-0.5770419466,0.4803455674,-0.03655375615,1.560030656,1.3826096,-0.2169032037,0.981364537,1.212523925,1.373795886,1.201373455,-1.056836529,-1.051670741,-1.045108781,-1.16594443,-1.133710644,5316.55,1
19075,-1.000783021,-1.023917266,-1.001426767,-1.023108594,-0.1213136114,-0.7345715015,-0.5210262617,0.5701671829,0.09379729445,1.461989077,1.430938582,-0.3656063007,0.7081550602,0.8977843849,1.189251308,0.9132142003,-1.049989265,-1.039829444,-1.028259612,-1.162114396,-1.126150861,5323.15,0
26150,-1.024443544,-1.037105713,-1.01579083,-1.018970391,-0.3330971777,-0.7328259909,-0.5115944633,0.6385083214,0.2126625653,1.331460972,1.39951284,-0.4969404229,0.7378790865,0.832569848,1.059999666,0.9649534063,-1.050009052,-1.028541244,-1.005611924,-1.15857947,-1.118806932,5320.6,1
33225,-1.019999372,-1.02770777,-1.018048935,-1.020569242,0.8900047014,0.5800342601,-0.484848487,0.6788092658,0.3163552579,1.1590349,1.014547498,-0.551055565,0.7171805822,0.4573487484,0.7878637933,0.9449632585,-1.049022471,-1.022790296,-0.9950762019,-1.155571067,-1.112041847,5269.05,0
583,-1.021720706,-1.045125292,-1.033510688,-1.052891114,-0.06919251169,-0.2400851221,-0.5080985136,0.6408170706,0.3912016376,0.8312160989,0.5750632543,-0.6124293082,0.3047055893,-0.2656949036,0.3685909396,0.540848702,-1.051080431,-1.021979507,-0.9913809312,-1.151844002,-1.107836723,5333.5,0
